자치구,안심 주소,CCTV 용도,위도,경도,CCTV 수량,수정 일시
강남구,[논현2-248] (2) 선릉로145길11(99-32)_3,방범,37.52139,127.03874,1,2022-06-23
강남구,[역삼1-422] (4) 테헤란로13길35(633-16)_2,방범,37.50198,127.03157,1,2022-06-23
강남구,[압구정-274] (8) 도산대로45길 10-10_,방범,37.523373,127.036796,1,2022-06-23
강남구,[논현2-248] (4) 선릉로145길11(99-32)_P4 ,방범,37.52139,127.03874,1,2022-06-23
강남구,[도곡1-251] (6) 남부순환로 2743(180-1)_3 ,방범,37.48724,127.0455,1,2022-06-23
강남구,[역삼2-207] 테헤란로 38길40-9(724-31)_,방범,37.499612,127.0421972,1,2022-06-23
강남구,[논현2-248] (6) 선릉로145길11(99-32)_P2,방범,37.52139,127.03874,1,2022-06-23
강남구,[압구정-274] 3 도산대로45길 10-10_,방범,37.523373,127.036796,1,2022-06-23
강남구,[논현2-248] (8) 선릉로145길11(99-32)_P1,방범,37.52139,127.03874,1,2022-06-23
강남구,[역삼2-247] (2) 테헤란로34길 32(725-32)_4,방범,37.49963,127.04076,1,2022-06-23
강남구,[논현2-248] 0 선릉로145길11(99-32)_,방범,37.52139,127.03874,1,2022-06-23
강남구,[신사-238] (4) 압구정로151(433)압구정동_2,방범,37.5274809,127.0252183,1,2022-06-23
강남구,[도곡1-223] (2) 도곡동 944-8_2,방범,37.4886142,127.0342362,1,2022-06-23
강남구,[청담-209] (2) 선릉로742(23-4) 청담동_3,방범,37.5214375,127.0439229,1,2022-06-23
강남구,[도곡1-251] (8) 남부순환로 2743(180-1)_1 ,방범,37.48724,127.0455,1,2022-06-23
강남구,[역삼2-247] (4) 테헤란로34길 32(725-32)_1,방범,37.49963,127.04076,1,2022-06-23
강남구,[청담-209] (4) 선릉로742(23-4) 청담동_4,방범,37.5214375,127.0439229,1,2022-06-23
강남구,[세곡-220] 4 자곡동(447-23) 푸른어린이집_,방범,37.47346,127.09999,1,2022-06-23
강남구,[개포4-231] (8) 개포로31길10(개포동1262-15)_3,방범,37.47966,127.04962,1,2022-06-23
강남구,[개포4-297] 1달터공원_0,방범,37.48032699,127.0504728,1,2022-06-23
강남구,[청담-209] (6) 선릉로742(23-4) 청담동_1,방범,37.5214375,127.0439229,1,2022-06-23
강남구,[역삼2-247] (6) 테헤란로34길 32(725-32)_3,방범,37.49963,127.04076,1,2022-06-23
강남구,[청담-209] (8) 선릉로742(23-4) 청담동_2,방범,37.5214375,127.0439229,1,2022-06-23
강남구,[압구정-226] (6) 압구정로50길9(661-17) 신사동_2,방범,37.5275342,127.0380932,1,2022-06-23
강남구,[압구정-256] 2 도산대로49길 6-8(652-12)_,방범,37.52339,127.03792,1,2022-06-23
강남구,[청담-209] 4 선릉로742(23-4) 청담동_,방범,37.5214375,127.0439229,1,2022-06-23
강남구,[도곡1-251] 3 남부순환로 2743(180-1)_,방범,37.48724,127.0455,1,2022-06-23
강남구,[역삼2-247] (8) 테헤란로34길 32(725-32)_2,방범,37.49963,127.04076,1,2022-06-23
강남구,[역삼1-251] (4) 테헤란로19길29(637-41)_1,방범,37.5019742,127.0329112,1,2022-06-23
강남구,[신사-258] (2) 논현로155길 26(556-23)_2,방범,37.52147,127.02593,1,2022-06-23
강남구,[압구정-226] (2) 압구정로50길9(661-17) 신사동_3,방범,37.5275342,127.0380932,1,2022-06-23
강남구,[신사-258] (4) 논현로155길 26(556-23)_3,방범,37.52147,127.02593,1,2022-06-23
강남구,[역삼2-247] 4 테헤란로34길 32(725-32)_,방범,37.49963,127.04076,1,2022-06-23
강남구,[신사-258] (6) 논현로155길 26(556-23)_1,방범,37.52147,127.02593,1,2022-06-23
강남구,[신사-238] 2 압구정로151(433)압구정동_,방범,37.5274809,127.0252183,1,2022-06-23
강남구,[역삼1-115] (4) 역삼세무서 주변_2,방범,37.4809083,127.076581,1,2022-06-23
강남구,[신사-258] (8) 논현로155길 26(556-23)_4,방범,37.52147,127.02593,1,2022-06-23
강남구,[도곡1-231] (2) 남부순환로359길36(938-10)_3,방범,37.4872756,127.0353413,1,2022-06-23
강남구,[대치4-231] (4) 도곡로 77길 22_2,방범,37.4997016,127.0587623,1,2022-06-23
강남구,[신사-258] 4 논현로155길 26(556-23)_,방범,37.52147,127.02593,1,2022-06-23
강남구,[개포4-231] 3 개포로31길10(개포동1262-15)_,방범,37.47966,127.04962,1,2022-06-23
강남구,[역삼1-477] (4) 역삼동 논현로95길 17_2,방범,37.50208,127.03446,1,2022-06-23
강남구,[신사-267] (2) 논현로159길 57(554)_1 ,방범,37.52149,127.02359,1,2022-06-23
강남구,[대치4-231] (6) 도곡로 77길 22_1,방범,37.4997016,127.0587623,1,2022-06-23
강남구,[신사-267] (4) 논현로159길 57(554)_4 ,방범,37.52149,127.02359,1,2022-06-23
강남구,[청담-249] (6) 청담동(107-1)_3,방범,37.5274882,127.0533111,1,2022-06-23
강남구,[신사-267] (6) 논현로159길 57(554)_3 ,방범,37.52149,127.02359,1,2022-06-23
강남구,[도곡1-231] (6) 남부순환로359길36(938-10)_2,방범,37.4872756,127.0353413,1,2022-06-23
강남구,[대치4-231] 2 도곡로77길22(929-10)_,방범,37.4997016,127.0587623,1,2022-06-23
강남구,[신사-267] (8) 논현로159길 57(554)_2 ,방범,37.52149,127.02359,1,2022-06-23
강남구,[역삼1-251] (2) 테헤란로19길29(637-41)_3,방범,37.5019742,127.0329112,1,2022-06-23
강남구,[신사-250] 3 논현로161길15(567-17) 신사동_,방범,37.5234987,127.0269299,1,2022-06-23
강남구,[신사-208] (2) 신사동 524-6_1,방범,37.5215184,127.0213133,1,2022-06-23
강남구,[대치4-282] 0 대치동 929-10 대치목련공원_0,방범,37.49974,127.05857,1,2022-06-23
강남구,[대치2-267] (2) 대치동975-8_1(고정) ,방범,37.500515,127.063074,1,2022-06-23
강남구,[신사-208] (4) 신사동 524-6_3,방범,37.5215184,127.0213133,1,2022-06-23
강남구,[수서-230] (4) 밤고개길 1길 52(718)_3,방범,37.4886,127.10581,1,2022-06-23
강남구,[신사-208] (8) 신사동 524-6_2,방범,37.5215184,127.0213133,1,2022-06-23
강남구,[세곡-294] (4) 헌릉로569길 52-37(426-1)_1,방범,37.46837,127.09867,1,2022-06-23
강남구,[도곡1-231] (8) 남부순환로359길36(938-10)_1,방범,37.4872756,127.0353413,1,2022-06-23
강남구,[역삼1-424] (2) 강남대로94길27(635-13)_1,방범,37.49981,127.02948,1,2022-06-23
강남구,[신사-208] 3 신사동 524-6_0,방범,37.5215184,127.0213133,1,2022-06-23
강남구,[개포4-276] (2) 논현로 6길 30-9(1175-6)_2 ,방범,37.4737,127.05237,1,2022-06-23
강남구,[개포4-242] (2) 개포로257(1262-9)_1(어린이),방범,37.47967,127.05025,1,2022-06-23
강남구,[청담-284] (4) 도산대로100길17(56-9)_3,방범,37.52355,127.05213,1,2022-06-23
강남구,[수서-248] (6) 광평로51길8_2 ,방범,37.48817,127.10236,1,2022-06-23
강남구,[신사-275] (2) 신사동 534-4_3,방범,37.52155,127.02273,1,2022-06-23
강남구,[역삼1-424] (4) 강남대로94길27(635-13)_4,방범,37.49981,127.02948,1,2022-06-23
강남구,[신사-275] (4) 신사동 534-4_1,방범,37.52155,127.02273,1,2022-06-23
강남구,[청담-284] (2) 도산대로100길17(56-9)_4,방범,37.52355,127.05213,1,2022-06-23
강남구,[신사-239] 2 압구정동 390 신현대A 113동 건너_,방범,37.5274085,127.0217421,1,2022-06-23
강남구,[신사-275] (8) 신사동 534-4_2,방범,37.52155,127.02273,1,2022-06-23
강남구,[도곡1-231] 3 남부순환로359길36(938-10)_,방범,37.4872756,127.0353413,1,2022-06-23
강남구,[역삼1-424] (6) 강남대로94길27(635-13)_2,방범,37.49981,127.02948,1,2022-06-23
강남구,[신사-275] 3 신사동 534-4_0,방범,37.52155,127.02273,1,2022-06-23
강남구,[역삼1-465] (4) 강남대로 422 (816-8)_2,방범,37.50052,127.02722,1,2022-06-23
강남구,[청담-266] (4) 선릉로742(23-4) 청담동_S2,방범,37.5215799,127.0432216,1,2022-06-23
강남구,[역삼1-424] (8) 강남대로94길27(635-13)_3,방범,37.49981,127.02948,1,2022-06-23
강남구,[신사-239] (6) 압구정393 맞은편 신현대A 113동_1 (,방범,37.5274085,127.0217421,1,2022-06-23
강남구,[청담-266] (6) 선릉로742(23-4) 청담동_S1,방범,37.5215799,127.0432216,1,2022-06-23
강남구,[대치2-268] (6) 대치동 962-17,방범,37.50194,127.06015,1,2022-06-23
강남구,[청담-266] 2 선릉로742(23-4) 청담동_S,방범,37.5215799,127.0432216,1,2022-06-23
강남구,[도곡1-241] (2) 남부순환로373길 24(193-29)_1,방범,37.4873319,127.04373,1,2022-06-23
강남구,[역삼1-424] 4 강남대로94길27(635-13)_,방범,37.49981,127.02948,1,2022-06-23
강남구,[청담-259] 0 도산대로70길25(14)_,방범,37.5215973,127.045696,1,2022-06-23
강남구,[개포4-242] (8) 개포로257(1262-9)_2(어린이),방범,37.47967,127.05025,1,2022-06-23
강남구,[수서-248] (8) 광평로51길8_3 ,방범,37.48817,127.10236,1,2022-06-23
강남구,[신사-216] (2) 논현로157길42(554-23)_3 ,방범,37.5216114,127.024836,1,2022-06-23
강남구,[대치4-216] (2) 삼성로67길53(925)_2,방범,37.4998207,127.0551252,1,2022-06-23
강남구,[신사-216] (4) 논현로157길42(554-23)_4 ,방범,37.5216114,127.024836,1,2022-06-23
강남구,[대치2-268] (2) 대치동 962-17,방범,37.50194,127.06015,1,2022-06-23
강남구,[신사-216] (6) 논현로157길42(554-23)_2 ,방범,37.5216114,127.024836,1,2022-06-23
강남구,[도곡1-241] (6) 남부순환로373길 24(193-29)_2,방범,37.4873319,127.04373,1,2022-06-23
강남구,[대치4-216] (4) 삼성로67길53(925)_4,방범,37.4998207,127.0551252,1,2022-06-23
강남구,[신사-216] (8) 논현로157길42(554-23)_1 ,방범,37.5216114,127.024836,1,2022-06-23
강남구,[청담-296] 4 도산대로85길 89길 49(108)_,방범,37.52735,127.05153,1,2022-06-23
강남구,[청담-296] (6) 도산대로85길 89길 49(108)_2 ,방범,37.52735,127.05153,1,2022-06-23
강남구,[압구정-211] (2) 도산대로35길46(626)_4,방범,37.5235838,127.0304382,1,2022-06-23
강남구,[신사-216] 4 논현로157길42(554-23)_,방범,37.5216114,127.024836,1,2022-06-23
강남구,[대치4-216] (6) 삼성로67길53(925)_1,방범,37.4998207,127.0551252,1,2022-06-23
강남구,[수서-230] (2) 밤고개길 1길 52(718)_1,방범,37.4886,127.10581,1,2022-06-23
강남구,[압구정-214] (2) 도산대로37길12(신사동628-41)_4,방범,37.5216437,127.0313072,1,2022-06-23
강남구,[개포4-297] 1달터공원_2,방범,37.48032699,127.0504728,1,2022-06-23
강남구,[압구정-214] (4) 도산대로37길12(신사동628-41)_1,방범,37.5216437,127.0313072,1,2022-06-23
강남구,[도곡1-241] (8) 남부순환로373길 24(193-29)_3,방범,37.4873319,127.04373,1,2022-06-23
강남구,[대치4-216] (8) 삼성로67길53(925)_3,방범,37.4998207,127.0551252,1,2022-06-23
강남구,[압구정-214] (6) 도산대로37길12(신사동628-41)_3,방범,37.5216437,127.0313072,1,2022-06-23
강남구,[개포4-276] (8) 논현로 6길 30-9(1175-6)_1 ,방범,37.4737,127.05237,1,2022-06-23
강남구,[개포4-242] 2 개포로257(1262-9)_0(어린이,방범,37.47967,127.05025,1,2022-06-23
강남구,[청담-296] (2) 도산대로85길 89길 49(108)_1 ,방범,37.52735,127.05153,1,2022-06-23
강남구,[압구정-214] (8) 도산대로37길12(신사동628-41)_2,방범,37.5216437,127.0313072,1,2022-06-23
강남구,[대치4-216] 4 삼성로67길53(925)_,방범,37.4998207,127.0551252,1,2022-06-23
강남구,[압구정-214] 4 도산대로37길12(신사동628-41)_,방범,37.5216437,127.0313072,1,2022-06-23
강남구,[역삼1-465] (8) 강남대로 422 (816-8)_1,방범,37.50052,127.02722,1,2022-06-23
강남구,[개포4-291] (8) 개포로31길 31(1265-4)_2,방범,37.48086,127.04868,1,2022-06-23
강남구,[압구정-201] (4) 언주로153길19(신사동628-1)_2,방범,37.5216503,127.0292634,1,2022-06-23
강남구,[도곡1-241] 3 남부순환로373길 24(193-29)_,방범,37.4873319,127.04373,1,2022-06-23
강남구,[역삼2-203] (2) 언주로81길23(723-26)_1,방범,37.4998264,127.0417575,1,2022-06-23
강남구,[압구정-201] (6) 언주로153길19(신사동628-1)_1,방범,37.5216503,127.0292634,1,2022-06-23
강남구,[압구정-211] 4 도산대로35길46(626),방범,37.5235838,127.0304382,1,2022-06-23
강남구,[역삼1-465] 4 강남대로 422 (816-8)_0,방범,37.50052,127.02722,1,2022-06-23
강남구,[압구정-201] 2 논현로154길14(신사동590-8)_,방범,37.5216503,127.0292634,1,2022-06-23
강남구,[역삼2-203] (4) 언주로81길23(723-26)_3,방범,37.4998264,127.0417575,1,2022-06-23
강남구,[청담-229] (2) 청담동66(청담공원담장)_4,방범,37.521651,127.0505416,1,2022-06-23
강남구,[세곡-255] (2) 밤고개길26길43(333)_3,방범,37.46901,127.10406,1,2022-06-23
강남구,[압구정-203] (2) 신사동(597)까치공원담장_,방범,37.5236329,127.0291346,1,2022-06-23
강남구,[청담-229] (4) 청담동66(청담공원담장)_3,방범,37.521651,127.0505416,1,2022-06-23
강남구,[개포2-254] (4) 개포동 179 / 개포로411_1 ,방범,37.48735,127.06186,1,2022-06-23
강남구,[역삼2-203] (6) 언주로81길23(723-26)_4,방범,37.4998264,127.0417575,1,2022-06-23
강남구,[청담-229] (6) 청담동66(청담공원담장)_1,방범,37.521651,127.0505416,1,2022-06-23
강남구,[개포4-221] (4) 개포로15길32-8(1242-3)_,방범,37.47968,127.04618,1,2022-06-23
강남구,[대치2-222] 영동대로65길16(982-6)_,방범,37.5019382,127.065382,1,2022-06-23
강남구,[청담-238] (8) 압구정로71길9(142)_1,방범,37.5272863,127.0456678,1,2022-06-23
강남구,[청담-229] (8) 청담동66(청담공원담장)_2,방범,37.521651,127.0505416,1,2022-06-23
강남구,[역삼2-203] (8) 언주로81길23(723-26)_2,방범,37.4998264,127.0417575,1,2022-06-23
강남구,[청담-229] 0 청담동66(청담공원담장),방범,37.521651,127.0505416,1,2022-06-23
강남구,[세곡-247] 3 밤고개로21길 15(자곡동 361-2)_서울율현_,방범,37.47415,127.10765,1,2022-06-23
강남구,[청담-238] (6) 압구정로71길9(142)_4,방범,37.5272863,127.0456678,1,2022-06-23
강남구,[신사-209] (6) 압구정로10길32(524-17)_1,방범,37.5216588,127.0219463,1,2022-06-23
강남구,[개포2-254] (6) 개포동 179 / 개포로411_2 ,방범,37.48735,127.06186,1,2022-06-23
강남구,[역삼2-203] 4 언주로81길23(723-26)_,방범,37.4998264,127.0417575,1,2022-06-23
강남구,[신사-209] (8) 압구정로10길32(524-17)_2,방범,37.5216588,127.0219463,1,2022-06-23
강남구,[대치4-259] (6) 역삼로74길21(916-68)_1,방범,37.50052,127.05515,1,2022-06-23
강남구,[압구정-203] (6) 신사동(597)까치공원담장_,방범,37.5236329,127.0291346,1,2022-06-23
강남구,[신사-209] 2 압구정로10길32(524-17)_,방범,37.5216588,127.0219463,1,2022-06-23
강남구,[역삼2-253] (2) 테헤란로38길 41(721-28)_2,방범,37.49987,127.04298,1,2022-06-23
강남구,[대치4-277] 3 삼성로 341(913-14)_0,방범,37.50189,127.0588,1,2022-06-23
강남구,[신사-207] 압구정로4길15(523-34)_,방범,37.5216886,127.0202512,1,2022-06-23
강남구,[압구정-249] (6) 선릉로 837 (신사동664-8)_1,방범,37.5269405,127.0399817,1,2022-06-23
강남구,[역삼1-452] (4) 역삼동 647_3,방범,37.50055,127.03231,1,2022-06-23
강남구,[대치4-259] 3 역삼로74길21(916-68)_,방범,37.50052,127.05515,1,2022-06-23
강남구,[논현2-263] (2) 도산대로50길 8(92-6)_1,방범,37.5217515,127.0375187,1,2022-06-23
강남구,[개포2-254] 2 개포동 179 / 개포로411_0 ,방범,37.48735,127.06186,1,2022-06-23
강남구,[논현2-263] (4) 도산대로50길 8(92-6)_4,방범,37.5217515,127.0375187,1,2022-06-23
강남구,[개포4-276] 2 논현로 6길 30-9(1175-6)_,방범,37.4737,127.05237,1,2022-06-23
강남구,[개포4-221] (6) 개포로15길32-8(1242-3)_,방범,37.47968,127.04618,1,2022-06-23
강남구,[논현2-263] (6) 도산대로50길 8(92-6)_2,방범,37.5217515,127.0375187,1,2022-06-23
강남구,[세곡-243] (4) 헌릉로645길 17(104-10)_3,방범,37.46569,127.10927,1,2022-06-23
강남구,[역삼2-253] (8) 테헤란로38길 41(721-28)_1,방범,37.49987,127.04298,1,2022-06-23
강남구,[개포2-241] (6) 개포동 186-2(골목)_4,방범,37.4885663,127.0671537,1,2022-06-23
강남구,[세곡-406] 2 세곡동 171-20_0 ,방범,37.46359077,127.1063996,1,2022-06-23
강남구,[개포2-229] (2) 개포동 154_달터근린공원_2,방범,37.48738,127.06459,1,2022-06-23
강남구,[역삼2-253] 3 테헤란로38길 41(721-28)_,방범,37.49987,127.04298,1,2022-06-23
강남구,[청담-213] (4) 선릉로748(23) 청담동_2,방범,37.5217543,127.0405106,1,2022-06-23
강남구,[청담-238] (2) 압구정로71길9(142)_2,방범,37.5272863,127.0456678,1,2022-06-23
강남구,[압구정-222] (6) 도산대로45길20(649-9) 신사동_1 (,방범,37.5236542,127.0351964,1,2022-06-23
강남구,[청담-400] 2 도산대로 85길 39-3_0,방범,37.527244,127.049463,1,2022-06-23
강남구,[일원2-222] (2) 탄천1교 화장실 인근_4,방범,37.49987,127.08073,1,2022-06-23
강남구,[청담-213] 2 선릉로748(23) 청담동_,방범,37.5217543,127.0405106,1,2022-06-23
강남구,[압구정-212] 2 언주로157길8(627-2) 신사_0(어린이,방범,37.52372,127.0321655,1,2022-06-23
강남구,[대치4-277] (4) 삼성로 341(913-14)_2,방범,37.50189,127.0588,1,2022-06-23
강남구,[압구정-277] (4) 신사동 643-1_,방범,37.52723,127.03511,1,2022-06-23
강남구,[개포4-291] (4) 개포로31길 31(1265-4)_3,방범,37.48086,127.04868,1,2022-06-23
강남구,[신사-221] (6) 신사동 564_1,방범,37.52177,127.02662,1,2022-06-23
강남구,[개포4-221] (8) 개포로15길32-8(1242-3)_,방범,37.47968,127.04618,1,2022-06-23
강남구,[압구정-212] (4) 언주로157길8(627-2) 신사_2(검지2),방범,37.52372,127.0321655,1,2022-06-23
강남구,[일원2-222] (6) 탄천1교 화장실 인근_3,방범,37.49987,127.08073,1,2022-06-23
강남구,[청담-400] (6) 도산대로 85길 39-3_1 ,방범,37.527244,127.049463,1,2022-06-23
강남구,[역삼1-452] (2) 역삼동 647_4,방범,37.50055,127.03231,1,2022-06-23
강남구,[일원2-222] (8) 탄천1교 화장실 인근_1,방범,37.49987,127.08073,1,2022-06-23
강남구,[압구정-277] (8) 신사동 643-1_,방범,37.52723,127.03511,1,2022-06-23
강남구,[청담-212] (4) 선릉로742(23-4)_,방범,37.5217764,127.0420624,1,2022-06-23
강남구,[청담-212] (6) 선릉로742(23-4)_,방범,37.5217764,127.0420624,1,2022-06-23
강남구,[일원2-222] 4 탄천1교 화장실 인근_0,방범,37.49987,127.08073,1,2022-06-23
강남구,[청담-212] (8) 선릉로742(23-4)_,방범,37.5217764,127.0420624,1,2022-06-23
강남구,[청담-407] (6) 청담동 57-2_1,방범,37.52385,127.05153,1,2022-06-23
강남구,[개포4-291] (2) 개포로31길 31(1265-4)_1,방범,37.48086,127.04868,1,2022-06-23
강남구,[개포2-241] (2) 개포동 186-2(골목)_3,방범,37.4885663,127.0671537,1,2022-06-23
강남구,[개포2-229] 3 개포동 154 달터근린공원_,방범,37.48738,127.06459,1,2022-06-23
강남구,[청담-415] (4) 청담동 11-22_1,방범,37.521841,127.047322,1,2022-06-23
강남구,[청담-230] 3 청담동 69 (청담공원 담장)_0,방범,37.522218,127.0534159,1,2022-06-23
강남구,[개포4-221] 3 개포로15길32-8(1242-3,방범,37.47968,127.04618,1,2022-06-23
강남구,[청담-415] (8) 청담동 11-22_2,방범,37.521841,127.047322,1,2022-06-23
강남구,[대치4-258] (8) 선릉로72길 10-5(920-4)_1,방범,37.49988,127.05233,1,2022-06-23
강남구,[압구정-277] (2) 신사동 643-1_,방범,37.52723,127.03511,1,2022-06-23
강남구,[청담-415] 2 청담동 11-22_0,방범,37.521841,127.047322,1,2022-06-23
강남구,[신사-272] (2) 신사동 548-4_2,방범,37.52382,127.02313,1,2022-06-23
강남구,[도곡2-233] (2) 도곡동 464_,방범,37.48744,127.05022,1,2022-06-23
강남구,[청담-230] (8) 청담동 69 (청담공원 담장)_2,방범,37.522218,127.0534159,1,2022-06-23
강남구,[청담-403] (6) 청담동 13-21_3,방범,37.52188,127.04621,1,2022-06-23
강남구,[신사-272] (6) 신사동 548-4_3,방범,37.52382,127.02313,1,2022-06-23
강남구,[청담-230] (6) 청담동 69 (청담공원 담장)_3,방범,37.522218,127.0534159,1,2022-06-23
강남구,[역삼1-428] (8) 논현로95길 29(645-3)_2,방범,37.50189,127.03371,1,2022-06-23
강남구,[역삼1-452] (6) 역삼동 647_2,방범,37.50055,127.03231,1,2022-06-23
강남구,[삼성1-235] (6) 영동대로118길38-6(94-32)_,방범,37.48033,127.06309,1,2022-06-23
강남구,[대치2-251] (6) 도곡로515(987-14)_3,방범,37.4998948,127.0623296,1,2022-06-23
강남구,[청담-230] (2) 청담동 69 (청담공원 담장)_1,방범,37.522218,127.0534159,1,2022-06-23
강남구,[대치2-251] (8) 도곡로515(987-14)_1,방범,37.4998948,127.0623296,1,2022-06-23
강남구,[역삼1-452] (8) 역삼동 647_,방범,37.50055,127.03231,1,2022-06-23
강남구,[개포2-228] (4) 개포로 516(개포동185-1)_돌샘_2,방범,37.48855,127.07163,1,2022-06-23
강남구,[도곡2-233] 2 도곡동 464_,방범,37.48744,127.05022,1,2022-06-23
강남구,[대치2-251] 3 도곡로515(987-14)_0,방범,37.4998948,127.0623296,1,2022-06-23
강남구,[역삼1-428] (4) 논현로95길 29(645-3)_1,방범,37.50189,127.03371,1,2022-06-23
강남구,[신사-273] (6) 신사동 556-29_,방범,37.52196,127.02574,1,2022-06-23
강남구,[청담-407] (4) 청담동 57-2_2,방범,37.52385,127.05153,1,2022-06-23
강남구,[역삼1-452] 4 역삼동 647_,방범,37.50055,127.03231,1,2022-06-23
강남구,[역삼2-213] 0 언주로337(772)_,방범,37.499907,127.037393,1,2022-06-23
강남구,[신사-273] 3 신사동 556-29_0,방범,37.52196,127.02574,1,2022-06-23
강남구,[압구정-279] 4 압구정로30길 45(신사동602)_0,방범,37.52423,127.0292,1,2022-06-23
강남구,[압구정-248] 0 선릉로161길8(664-2) 신사동_PG_0,방범,37.52709,127.03956,1,2022-06-23
강남구,[신사-284] (2) 신사동 논현로159길 48_4,방범,37.52198,127.02437,1,2022-06-23
강남구,[청담-265] (8) 도산대로56길14(1-13) 청담동_1 (검지1),방범,37.5222041,127.0403068,1,2022-06-23
강남구,[대치4-254] (2) 선릉로338(921)_3,방범,37.49991,127.05134,1,2022-06-23
강남구,[신사-284] (4) 신사동 논현로159길 48_2,방범,37.52198,127.02437,1,2022-06-23
강남구,[세곡-242] 1 율현동168-1(세곡2지구)_,방범,37.4737,127.11215,1,2022-06-23
강남구,[개포4-238] (4) 개포로21길17(1252-10)_4,방범,37.4798,127.04688,1,2022-06-23
강남구,[도곡2-225] (6) 언주로30길56(467)_2,방범,37.48856,127.05371,1,2022-06-23
강남구,[대치4-254] (6) 선릉로338(921)_2,방범,37.49991,127.05134,1,2022-06-23
강남구,[신사-284] (8) 신사동 논현로159길 48_3,방범,37.52198,127.02437,1,2022-06-23
강남구,[청담-242] 3 도산대로89길49(108)_,방범,37.5271765,127.0525176,1,2022-06-23
강남구,[신사-284] 4 신사동 논현로159길 48_0,방범,37.52198,127.02437,1,2022-06-23
강남구,[수서-219] (6) 수서동(722) 탄천공원 내_1,방범,37.48748,127.10641,1,2022-06-23
강남구,[대치4-254] (8) 선릉로338(921)_1,방범,37.49991,127.05134,1,2022-06-23
강남구,[청담-242] (4) 도산대로89길49(108)_2,방범,37.5271765,127.0525176,1,2022-06-23
강남구,[청담-204] 삼성로147길16-3(11-24) 청담,방범,37.5219934,127.0469089,1,2022-06-23
강남구,[개포4-218] 개포로25길28(1265)_,방범,37.48083,127.04803,1,2022-06-23
강남구,[대치4-254] 3 선릉로338(921)_,방범,37.49991,127.05134,1,2022-06-23
강남구,[압구정-220] 4 압구정로50길28(658) 신사동_,방범,37.5271745,127.036854,1,2022-06-23
강남구,[압구정-202] (4) 논현로158길17(593-32)_2,방범,37.5220247,127.0297247,1,2022-06-23
강남구,[압구정-276] (2) 신사동 654-10,방범,37.52394,127.03835,1,2022-06-23
강남구,[신사-213] 1 압구정로 1 18길 28,방범,37.5238584,127.0247197,1,2022-06-23
강남구,[대치4-278] (2) 삼성로63길 32-9(927-25)_1,방범,37.49992,127.05719,1,2022-06-23
강남구,[압구정-202] 3 논현로158길17(593-32)_,방범,37.5220247,127.0297247,1,2022-06-23
강남구,[세곡-237] (4) 밤고개로23길(196-98)_1,방범,37.47374,127.10842,1,2022-06-23
강남구,[압구정-220] (6) 압구정로50길28(658) 신사동_1,방범,37.5271745,127.036854,1,2022-06-23
강남구,[청담-268] 0 학동로77길49(10)_PG_0,방범,37.52208,127.04774,1,2022-06-23
강남구,[압구정-202] (2) 논현로158길17(593-32)_1,방범,37.5220247,127.0297247,1,2022-06-23
강남구,[개포4-218] (8) 개포로25길28(1265)_4 ,방범,37.48083,127.04803,1,2022-06-23
강남구,[삼성2-241] (6) 삼성동 16-4_2 샘터근린공원 내,방범,37.51515774,127.0475299,1,2022-06-23
강남구,[압구정-220] (4) 압구정로50길28(658) 신사동_3,방범,37.5271745,127.036854,1,2022-06-23
강남구,[대치4-252] (4) 역삼로64길17(919-8)_1,방범,37.49996,127.05332,1,2022-06-23
강남구,[수서-219] 3 수서동(722) 탄천공원 내_,방범,37.48748,127.10641,1,2022-06-23
강남구,[대치4-278] (8) 삼성로63길 32-9(927-25)_3,방범,37.49992,127.05719,1,2022-06-23
강남구,[신사-215] 0 논현로161길59(551)_,방범,37.5221581,127.0234708,1,2022-06-23
강남구,[대치4-210] (2) 삼성로67길22(915-21)_1,방범,37.5006739,127.057668,1,2022-06-23
강남구,[삼성1-235] (8) 영동대로118길38-6(94-32)_,방범,37.48033,127.06309,1,2022-06-23
강남구,[대치4-278] 3 삼성로63길 32-9(927-25)_0,방범,37.49992,127.05719,1,2022-06-23
강남구,[개포4-206] 4 논현로8길11(1187-11)_,방범,37.47391,127.04982,1,2022-06-23
강남구,[대치4-210] (4) 삼성로67길22(915-21)_2,방범,37.5006739,127.057668,1,2022-06-23
강남구,[청담-410] (8) 삼성로750(62-25)_1,방범,37.52209,127.04893,1,2022-06-23
강남구,[수서-206] (2) 수서동 723-1_수서개나리어린이공원_3,방범,37.4875,127.10541,1,2022-06-23
강남구,[대치4-239] (2) 도곡로77길22(929-10)_2,방범,37.4999527,127.0586389,1,2022-06-23
강남구,[압구정-202] (6) 논현로158길17(593-32)_3,방범,37.5220247,127.0297247,1,2022-06-23
강남구,[대치4-219] 4 삼성로315(932-38)_,방범,37.4999527,127.0597762,1,2022-06-23
강남구,[개포4-238] (8) 개포로21길17(1252-10)_1,방범,37.4798,127.04688,1,2022-06-23
강남구,[개포2-242] 2 개포동 154-1_,방범,37.48823,127.06366,1,2022-06-23
강남구,[청담-244] 압구정로77길32(113-12) 청,방범,37.5270222,127.0481861,1,2022-06-23
강남구,[논현2-206] (2) 선릉로757(94-9)_1,방범,37.5220901,127.0385578,1,2022-06-23
